article_id,level,label,mention_count
522_PMC11775885_Electrophysiological correlates of why humans deviate from rational decision‐making A registere,tool,ADJUST,2
522_PMC11775885_Electrophysiological correlates of why humans deviate from rational decision‐making A registere,tool,BrainVision,1
522_PMC11775885_Electrophysiological correlates of why humans deviate from rational decision‐making A registere,tool,MARA,1
522_PMC11775885_Electrophysiological correlates of why humans deviate from rational decision‐making A registere,tool,SASICA,1
522_PMC11775885_Electrophysiological correlates of why humans deviate from rational decision‐making A registere,metric,correlation,8
522_PMC11775885_Electrophysiological correlates of why humans deviate from rational decision‐making A registere,metric,accuracy,1
522_PMC11775885_Electrophysiological correlates of why humans deviate from rational decision‐making A registere,metric,sensitivity,2
522_PMC11775885_Electrophysiological correlates of why humans deviate from rational decision‐making A registere,metric,F1/F-score,1
522_PMC11775885_Electrophysiological correlates of why humans deviate from rational decision‐making A registere,metric,effect size/Cohen d/CI,4
522_PMC11775885_Electrophysiological correlates of why humans deviate from rational decision‐making A registere,metric,AUC/ROC,1
522_PMC11775885_Electrophysiological correlates of why humans deviate from rational decision‐making A registere,metric,R2,11
523_PMC8068929_Exploring Neurofeedback Training for BMI Power Augmentation of Upper Limbs A Pilot Study,marker_artifact,Ocular / blink / EOG,1
523_PMC8068929_Exploring Neurofeedback Training for BMI Power Augmentation of Upper Limbs A Pilot Study,marker_artifact,Muscle / EMG,10
523_PMC8068929_Exploring Neurofeedback Training for BMI Power Augmentation of Upper Limbs A Pilot Study,marker_artifact,Motion / head movement,3
523_PMC8068929_Exploring Neurofeedback Training for BMI Power Augmentation of Upper Limbs A Pilot Study,marker_artifact,Cardiac / ECG / BCG,1
523_PMC8068929_Exploring Neurofeedback Training for BMI Power Augmentation of Upper Limbs A Pilot Study,marker_artifact,Drift / sweat / cable,1
523_PMC8068929_Exploring Neurofeedback Training for BMI Power Augmentation of Upper Limbs A Pilot Study,feature,correlation,16
523_PMC8068929_Exploring Neurofeedback Training for BMI Power Augmentation of Upper Limbs A Pilot Study,feature,duration,1
523_PMC8068929_Exploring Neurofeedback Training for BMI Power Augmentation of Upper Limbs A Pilot Study,feature,band power,19
523_PMC8068929_Exploring Neurofeedback Training for BMI Power Augmentation of Upper Limbs A Pilot Study,feature,topography,1
523_PMC8068929_Exploring Neurofeedback Training for BMI Power Augmentation of Upper Limbs A Pilot Study,feature,alpha,6
523_PMC8068929_Exploring Neurofeedback Training for BMI Power Augmentation of Upper Limbs A Pilot Study,feature,PSD,68
523_PMC8068929_Exploring Neurofeedback Training for BMI Power Augmentation of Upper Limbs A Pilot Study,feature,entropy,20
523_PMC8068929_Exploring Neurofeedback Training for BMI Power Augmentation of Upper Limbs A Pilot Study,feature,beta,5
523_PMC8068929_Exploring Neurofeedback Training for BMI Power Augmentation of Upper Limbs A Pilot Study,feature,theta,2
523_PMC8068929_Exploring Neurofeedback Training for BMI Power Augmentation of Upper Limbs A Pilot Study,feature,coherence,1
523_PMC8068929_Exploring Neurofeedback Training for BMI Power Augmentation of Upper Limbs A Pilot Study,feature,delta,2
523_PMC8068929_Exploring Neurofeedback Training for BMI Power Augmentation of Upper Limbs A Pilot Study,method,ICA,8
523_PMC8068929_Exploring Neurofeedback Training for BMI Power Augmentation of Upper Limbs A Pilot Study,method,threshold,1
523_PMC8068929_Exploring Neurofeedback Training for BMI Power Augmentation of Upper Limbs A Pilot Study,method,wavelet/DWT/CWT,7
523_PMC8068929_Exploring Neurofeedback Training for BMI Power Augmentation of Upper Limbs A Pilot Study,method,high-pass,2
523_PMC8068929_Exploring Neurofeedback Training for BMI Power Augmentation of Upper Limbs A Pilot Study,method,PCA,6
523_PMC8068929_Exploring Neurofeedback Training for BMI Power Augmentation of Upper Limbs A Pilot Study,method,FFT,3
523_PMC8068929_Exploring Neurofeedback Training for BMI Power Augmentation of Upper Limbs A Pilot Study,method,spectrogram/STFT,11
523_PMC8068929_Exploring Neurofeedback Training for BMI Power Augmentation of Upper Limbs A Pilot Study,tool,FASTER,6
523_PMC8068929_Exploring Neurofeedback Training for BMI Power Augmentation of Upper Limbs A Pilot Study,tool,ADJUST,1
523_PMC8068929_Exploring Neurofeedback Training for BMI Power Augmentation of Upper Limbs A Pilot Study,metric,correlation,16
523_PMC8068929_Exploring Neurofeedback Training for BMI Power Augmentation of Upper Limbs A Pilot Study,metric,accuracy,3
523_PMC8068929_Exploring Neurofeedback Training for BMI Power Augmentation of Upper Limbs A Pilot Study,metric,SNR,10
524_PMC7940426_EEG-based diagnostics of the auditory system using cochlear implant electrodes as sensors,marker_artifact,Bad channel / electrode contact,1
524_PMC7940426_EEG-based diagnostics of the auditory system using cochlear implant electrodes as sensors,marker_artifact,Motion / head movement,1
524_PMC7940426_EEG-based diagnostics of the auditory system using cochlear implant electrodes as sensors,marker,Stimulus onset marker,2
524_PMC7940426_EEG-based diagnostics of the auditory system using cochlear implant electrodes as sensors,feature,amplitude,6
524_PMC7940426_EEG-based diagnostics of the auditory system using cochlear implant electrodes as sensors,feature,correlation,1
524_PMC7940426_EEG-based diagnostics of the auditory system using cochlear implant electrodes as sensors,feature,duration,3
524_PMC7940426_EEG-based diagnostics of the auditory system using cochlear implant electrodes as sensors,feature,latency,13
524_PMC7940426_EEG-based diagnostics of the auditory system using cochlear implant electrodes as sensors,feature,peak-to-peak,2
524_PMC7940426_EEG-based diagnostics of the auditory system using cochlear implant electrodes as sensors,method,threshold,12
524_PMC7940426_EEG-based diagnostics of the auditory system using cochlear implant electrodes as sensors,method,classifier,1
524_PMC7940426_EEG-based diagnostics of the auditory system using cochlear implant electrodes as sensors,method,high-pass,3
524_PMC7940426_EEG-based diagnostics of the auditory system using cochlear implant electrodes as sensors,method,interpolation,5
524_PMC7940426_EEG-based diagnostics of the auditory system using cochlear implant electrodes as sensors,tool,ADJUST,1
524_PMC7940426_EEG-based diagnostics of the auditory system using cochlear implant electrodes as sensors,metric,correlation,1
524_PMC7940426_EEG-based diagnostics of the auditory system using cochlear implant electrodes as sensors,metric,sensitivity,1
525_PMC9171284_Base-edited cynomolgus monkeys mimic core symptoms of STXBP1 encephalopathy,marker_artifact,Line / mains noise,1
525_PMC9171284_Base-edited cynomolgus monkeys mimic core symptoms of STXBP1 encephalopathy,marker_artifact,Muscle / EMG,1
525_PMC9171284_Base-edited cynomolgus monkeys mimic core symptoms of STXBP1 encephalopathy,marker,Seizure onset/offset label,3
525_PMC9171284_Base-edited cynomolgus monkeys mimic core symptoms of STXBP1 encephalopathy,feature,amplitude,7
525_PMC9171284_Base-edited cynomolgus monkeys mimic core symptoms of STXBP1 encephalopathy,feature,topography,3
525_PMC9171284_Base-edited cynomolgus monkeys mimic core symptoms of STXBP1 encephalopathy,feature,PSD,2
525_PMC9171284_Base-edited cynomolgus monkeys mimic core symptoms of STXBP1 encephalopathy,method,threshold,5
525_PMC9171284_Base-edited cynomolgus monkeys mimic core symptoms of STXBP1 encephalopathy,method,band-pass,2
525_PMC9171284_Base-edited cynomolgus monkeys mimic core symptoms of STXBP1 encephalopathy,method,wavelet/DWT/CWT,3
525_PMC9171284_Base-edited cynomolgus monkeys mimic core symptoms of STXBP1 encephalopathy,method,notch/band-stop,1
525_PMC9171284_Base-edited cynomolgus monkeys mimic core symptoms of STXBP1 encephalopathy,method,PCA,4
525_PMC9171284_Base-edited cynomolgus monkeys mimic core symptoms of STXBP1 encephalopathy,method,spectrogram/STFT,2
525_PMC9171284_Base-edited cynomolgus monkeys mimic core symptoms of STXBP1 encephalopathy,tool,MATLAB,3
525_PMC9171284_Base-edited cynomolgus monkeys mimic core symptoms of STXBP1 encephalopathy,metric,p-value,2
525_PMC9171284_Base-edited cynomolgus monkeys mimic core symptoms of STXBP1 encephalopathy,metric,F1/F-score,1
526_PMC9388144_Improved classification performance of EEG-fNIRS multimodal brain-computer interface based on m,marker_artifact,Ocular / blink / EOG,6
526_PMC9388144_Improved classification performance of EEG-fNIRS multimodal brain-computer interface based on m,marker_artifact,Line / mains noise,3
526_PMC9388144_Improved classification performance of EEG-fNIRS multimodal brain-computer interface based on m,marker_artifact,Muscle / EMG,3
526_PMC9388144_Improved classification performance of EEG-fNIRS multimodal brain-computer interface based on m,marker_artifact,Motion / head movement,3
526_PMC9388144_Improved classification performance of EEG-fNIRS multimodal brain-computer interface based on m,marker_artifact,Cardiac / ECG / BCG,1
526_PMC9388144_Improved classification performance of EEG-fNIRS multimodal brain-computer interface based on m,feature,amplitude,1
526_PMC9388144_Improved classification performance of EEG-fNIRS multimodal brain-computer interface based on m,feature,variance,2
526_PMC9388144_Improved classification performance of EEG-fNIRS multimodal brain-computer interface based on m,feature,topography,3
526_PMC9388144_Improved classification performance of EEG-fNIRS multimodal brain-computer interface based on m,feature,PSD,19
526_PMC9388144_Improved classification performance of EEG-fNIRS multimodal brain-computer interface based on m,feature,entropy,1
526_PMC9388144_Improved classification performance of EEG-fNIRS multimodal brain-computer interface based on m,feature,spatial pattern,6
526_PMC9388144_Improved classification performance of EEG-fNIRS multimodal brain-computer interface based on m,method,ICA,2
526_PMC9388144_Improved classification performance of EEG-fNIRS multimodal brain-computer interface based on m,method,band-pass,2
526_PMC9388144_Improved classification performance of EEG-fNIRS multimodal brain-computer interface based on m,method,regression/GLM,6
526_PMC9388144_Improved classification performance of EEG-fNIRS multimodal brain-computer interface based on m,method,classifier,13
526_PMC9388144_Improved classification performance of EEG-fNIRS multimodal brain-computer interface based on m,method,reconstruction/imputation,1
526_PMC9388144_Improved classification performance of EEG-fNIRS multimodal brain-computer interface based on m,method,wavelet/DWT/CWT,2
526_PMC9388144_Improved classification performance of EEG-fNIRS multimodal brain-computer interface based on m,method,low-pass,3
526_PMC9388144_Improved classification performance of EEG-fNIRS multimodal brain-computer interface based on m,method,SVM,5
526_PMC9388144_Improved classification performance of EEG-fNIRS multimodal brain-computer interface based on m,method,CNN,6
526_PMC9388144_Improved classification performance of EEG-fNIRS multimodal brain-computer interface based on m,method,LSTM,1
526_PMC9388144_Improved classification performance of EEG-fNIRS multimodal brain-computer interface based on m,method,Random Forest,6
526_PMC9388144_Improved classification performance of EEG-fNIRS multimodal brain-computer interface based on m,method,LDA,8
526_PMC9388144_Improved classification performance of EEG-fNIRS multimodal brain-computer interface based on m,method,z-score,6
526_PMC9388144_Improved classification performance of EEG-fNIRS multimodal brain-computer interface based on m,tool,MATLAB,2
526_PMC9388144_Improved classification performance of EEG-fNIRS multimodal brain-computer interface based on m,tool,EEGLAB,1
526_PMC9388144_Improved classification performance of EEG-fNIRS multimodal brain-computer interface based on m,metric,accuracy,45
526_PMC9388144_Improved classification performance of EEG-fNIRS multimodal brain-computer interface based on m,metric,sensitivity,1
526_PMC9388144_Improved classification performance of EEG-fNIRS multimodal brain-computer interface based on m,metric,F1/F-score,2
527_PMC10922232_The impact of electrode selection for ocular correction on the reward positivity and late posit,marker_artifact,Ocular / blink / EOG,190
527_PMC10922232_The impact of electrode selection for ocular correction on the reward positivity and late posit,marker_artifact,Line / mains noise,3
527_PMC10922232_The impact of electrode selection for ocular correction on the reward positivity and late posit,marker_artifact,Motion / head movement,1
527_PMC10922232_The impact of electrode selection for ocular correction on the reward positivity and late posit,marker,Stimulus onset marker,5
527_PMC10922232_The impact of electrode selection for ocular correction on the reward positivity and late posit,marker,Response marker,1
527_PMC10922232_The impact of electrode selection for ocular correction on the reward positivity and late posit,feature,amplitude,7
527_PMC10922232_The impact of electrode selection for ocular correction on the reward positivity and late posit,feature,correlation,1
527_PMC10922232_The impact of electrode selection for ocular correction on the reward positivity and late posit,feature,topography,1
527_PMC10922232_The impact of electrode selection for ocular correction on the reward positivity and late posit,method,ICA,6
527_PMC10922232_The impact of electrode selection for ocular correction on the reward positivity and late posit,method,band-pass,8
527_PMC10922232_The impact of electrode selection for ocular correction on the reward positivity and late posit,method,regression/GLM,9
527_PMC10922232_The impact of electrode selection for ocular correction on the reward positivity and late posit,method,notch/band-stop,8
527_PMC10922232_The impact of electrode selection for ocular correction on the reward positivity and late posit,method,interpolation,1
527_PMC10922232_The impact of electrode selection for ocular correction on the reward positivity and late posit,method,PCA,4
527_PMC10922232_The impact of electrode selection for ocular correction on the reward positivity and late posit,method,SOBI/BSS,2
527_PMC10922232_The impact of electrode selection for ocular correction on the reward positivity and late posit,tool,ADJUST,1
527_PMC10922232_The impact of electrode selection for ocular correction on the reward positivity and late posit,tool,BrainVision,6
527_PMC10922232_The impact of electrode selection for ocular correction on the reward positivity and late posit,metric,correlation,13
527_PMC10922232_The impact of electrode selection for ocular correction on the reward positivity and late posit,metric,SNR,14
527_PMC10922232_The impact of electrode selection for ocular correction on the reward positivity and late posit,metric,precision,2
527_PMC10922232_The impact of electrode selection for ocular correction on the reward positivity and late posit,metric,specificity,1
528_PMC11351761_Emotion Detection from EEG Signals Using Machine Deep Learning Models,marker_artifact,Ocular / blink / EOG,3
528_PMC11351761_Emotion Detection from EEG Signals Using Machine Deep Learning Models,marker_artifact,Line / mains noise,1
528_PMC11351761_Emotion Detection from EEG Signals Using Machine Deep Learning Models,marker_artifact,Muscle / EMG,3
528_PMC11351761_Emotion Detection from EEG Signals Using Machine Deep Learning Models,marker_artifact,Cardiac / ECG / BCG,2
528_PMC11351761_Emotion Detection from EEG Signals Using Machine Deep Learning Models,marker,Trial/condition/class label,1
528_PMC11351761_Emotion Detection from EEG Signals Using Machine Deep Learning Models,feature,amplitude,3
528_PMC11351761_Emotion Detection from EEG Signals Using Machine Deep Learning Models,feature,band power,4
528_PMC11351761_Emotion Detection from EEG Signals Using Machine Deep Learning Models,feature,PSD,44
528_PMC11351761_Emotion Detection from EEG Signals Using Machine Deep Learning Models,feature,entropy,11
528_PMC11351761_Emotion Detection from EEG Signals Using Machine Deep Learning Models,feature,spatial pattern,1
528_PMC11351761_Emotion Detection from EEG Signals Using Machine Deep Learning Models,method,band-pass,6
528_PMC11351761_Emotion Detection from EEG Signals Using Machine Deep Learning Models,method,regression/GLM,9
528_PMC11351761_Emotion Detection from EEG Signals Using Machine Deep Learning Models,method,classifier,33
528_PMC11351761_Emotion Detection from EEG Signals Using Machine Deep Learning Models,method,SVM,40
528_PMC11351761_Emotion Detection from EEG Signals Using Machine Deep Learning Models,method,CNN,12
528_PMC11351761_Emotion Detection from EEG Signals Using Machine Deep Learning Models,method,kNN,80
528_PMC11351761_Emotion Detection from EEG Signals Using Machine Deep Learning Models,method,LSTM,7
528_PMC11351761_Emotion Detection from EEG Signals Using Machine Deep Learning Models,method,spectrogram/STFT,1
528_PMC11351761_Emotion Detection from EEG Signals Using Machine Deep Learning Models,tool,Python,1
528_PMC11351761_Emotion Detection from EEG Signals Using Machine Deep Learning Models,tool,scikit-learn,6
528_PMC11351761_Emotion Detection from EEG Signals Using Machine Deep Learning Models,tool,PyTorch,1
528_PMC11351761_Emotion Detection from EEG Signals Using Machine Deep Learning Models,metric,accuracy,54
528_PMC11351761_Emotion Detection from EEG Signals Using Machine Deep Learning Models,metric,precision,1
528_PMC11351761_Emotion Detection from EEG Signals Using Machine Deep Learning Models,metric,AUC/ROC,1
529_PMC8244053_Psychophysical dual‐task setups do not measure pre‐saccadic attention but saccade‐related stren,marker_artifact,Ocular / blink / EOG,300
529_PMC8244053_Psychophysical dual‐task setups do not measure pre‐saccadic attention but saccade‐related stren,marker_artifact,Bad channel / electrode contact,2
529_PMC8244053_Psychophysical dual‐task setups do not measure pre‐saccadic attention but saccade‐related stren,marker_artifact,Motion / head movement,1
529_PMC8244053_Psychophysical dual‐task setups do not measure pre‐saccadic attention but saccade‐related stren,marker,Stimulus onset marker,2
529_PMC8244053_Psychophysical dual‐task setups do not measure pre‐saccadic attention but saccade‐related stren,marker,Response marker,1
529_PMC8244053_Psychophysical dual‐task setups do not measure pre‐saccadic attention but saccade‐related stren,marker,Trial/condition/class label,1
529_PMC8244053_Psychophysical dual‐task setups do not measure pre‐saccadic attention but saccade‐related stren,feature,amplitude,1
529_PMC8244053_Psychophysical dual‐task setups do not measure pre‐saccadic attention but saccade‐related stren,feature,correlation,2
529_PMC8244053_Psychophysical dual‐task setups do not measure pre‐saccadic attention but saccade‐related stren,feature,duration,9
529_PMC8244053_Psychophysical dual‐task setups do not measure pre‐saccadic attention but saccade‐related stren,feature,variance,1
529_PMC8244053_Psychophysical dual‐task setups do not measure pre‐saccadic attention but saccade‐related stren,feature,topography,3
529_PMC8244053_Psychophysical dual‐task setups do not measure pre‐saccadic attention but saccade‐related stren,feature,latency,2
529_PMC8244053_Psychophysical dual‐task setups do not measure pre‐saccadic attention but saccade‐related stren,method,ICA,1
529_PMC8244053_Psychophysical dual‐task setups do not measure pre‐saccadic attention but saccade‐related stren,method,threshold,1
529_PMC8244053_Psychophysical dual‐task setups do not measure pre‐saccadic attention but saccade‐related stren,method,regression/GLM,1
529_PMC8244053_Psychophysical dual‐task setups do not measure pre‐saccadic attention but saccade‐related stren,method,FIR,2
529_PMC8244053_Psychophysical dual‐task setups do not measure pre‐saccadic attention but saccade‐related stren,tool,MATLAB,3
529_PMC8244053_Psychophysical dual‐task setups do not measure pre‐saccadic attention but saccade‐related stren,tool,EEGLAB,2
529_PMC8244053_Psychophysical dual‐task setups do not measure pre‐saccadic attention but saccade‐related stren,tool,R,1
529_PMC8244053_Psychophysical dual‐task setups do not measure pre‐saccadic attention but saccade‐related stren,metric,correlation,2
529_PMC8244053_Psychophysical dual‐task setups do not measure pre‐saccadic attention but saccade‐related stren,metric,p-value,3
529_PMC8244053_Psychophysical dual‐task setups do not measure pre‐saccadic attention but saccade‐related stren,metric,effect size/Cohen d/CI,1
530_PMC8052183_The Prediction of Acute Postoperative Pain Based on Neural Oscillations Measured before the Sur,marker_artifact,Ocular / blink / EOG,1
530_PMC8052183_The Prediction of Acute Postoperative Pain Based on Neural Oscillations Measured before the Sur,marker_artifact,Line / mains noise,2
530_PMC8052183_The Prediction of Acute Postoperative Pain Based on Neural Oscillations Measured before the Sur,feature,amplitude,1
530_PMC8052183_The Prediction of Acute Postoperative Pain Based on Neural Oscillations Measured before the Sur,feature,correlation,21
530_PMC8052183_The Prediction of Acute Postoperative Pain Based on Neural Oscillations Measured before the Sur,feature,duration,2
530_PMC8052183_The Prediction of Acute Postoperative Pain Based on Neural Oscillations Measured before the Sur,feature,band power,17
530_PMC8052183_The Prediction of Acute Postoperative Pain Based on Neural Oscillations Measured before the Sur,feature,alpha,1
530_PMC8052183_The Prediction of Acute Postoperative Pain Based on Neural Oscillations Measured before the Sur,feature,PSD,3
530_PMC8052183_The Prediction of Acute Postoperative Pain Based on Neural Oscillations Measured before the Sur,feature,beta,11
530_PMC8052183_The Prediction of Acute Postoperative Pain Based on Neural Oscillations Measured before the Sur,feature,gamma,28
530_PMC8052183_The Prediction of Acute Postoperative Pain Based on Neural Oscillations Measured before the Sur,method,threshold,2
530_PMC8052183_The Prediction of Acute Postoperative Pain Based on Neural Oscillations Measured before the Sur,method,band-pass,4
530_PMC8052183_The Prediction of Acute Postoperative Pain Based on Neural Oscillations Measured before the Sur,method,regression/GLM,14
530_PMC8052183_The Prediction of Acute Postoperative Pain Based on Neural Oscillations Measured before the Sur,method,classifier,17
530_PMC8052183_The Prediction of Acute Postoperative Pain Based on Neural Oscillations Measured before the Sur,method,notch/band-stop,1
530_PMC8052183_The Prediction of Acute Postoperative Pain Based on Neural Oscillations Measured before the Sur,method,PCA,3
530_PMC8052183_The Prediction of Acute Postoperative Pain Based on Neural Oscillations Measured before the Sur,method,Welch,1
530_PMC8052183_The Prediction of Acute Postoperative Pain Based on Neural Oscillations Measured before the Sur,method,LDA,6
530_PMC8052183_The Prediction of Acute Postoperative Pain Based on Neural Oscillations Measured before the Sur,tool,EEGLAB,3
530_PMC8052183_The Prediction of Acute Postoperative Pain Based on Neural Oscillations Measured before the Sur,tool,SASICA,1
530_PMC8052183_The Prediction of Acute Postoperative Pain Based on Neural Oscillations Measured before the Sur,metric,correlation,21
530_PMC8052183_The Prediction of Acute Postoperative Pain Based on Neural Oscillations Measured before the Sur,metric,accuracy,10
530_PMC8052183_The Prediction of Acute Postoperative Pain Based on Neural Oscillations Measured before the Sur,metric,sensitivity,2
530_PMC8052183_The Prediction of Acute Postoperative Pain Based on Neural Oscillations Measured before the Sur,metric,p-value,6
"531_PMC11807047_Novel machine learning-driven comparative analysis of CSP, STFT, and CSP-STFT fusion for EEG da",marker_artifact,Ocular / blink / EOG,1
"531_PMC11807047_Novel machine learning-driven comparative analysis of CSP, STFT, and CSP-STFT fusion for EEG da",marker_artifact,Line / mains noise,3
"531_PMC11807047_Novel machine learning-driven comparative analysis of CSP, STFT, and CSP-STFT fusion for EEG da",marker_artifact,Muscle / EMG,1
"531_PMC11807047_Novel machine learning-driven comparative analysis of CSP, STFT, and CSP-STFT fusion for EEG da",marker_artifact,Cardiac / ECG / BCG,3
"531_PMC11807047_Novel machine learning-driven comparative analysis of CSP, STFT, and CSP-STFT fusion for EEG da",marker,Sleep stage label,1
"531_PMC11807047_Novel machine learning-driven comparative analysis of CSP, STFT, and CSP-STFT fusion for EEG da",marker,.vmrk marker file,2
"531_PMC11807047_Novel machine learning-driven comparative analysis of CSP, STFT, and CSP-STFT fusion for EEG da",feature,duration,1
"531_PMC11807047_Novel machine learning-driven comparative analysis of CSP, STFT, and CSP-STFT fusion for EEG da",feature,band power,2
"531_PMC11807047_Novel machine learning-driven comparative analysis of CSP, STFT, and CSP-STFT fusion for EEG da",feature,variance,2
"531_PMC11807047_Novel machine learning-driven comparative analysis of CSP, STFT, and CSP-STFT fusion for EEG da",feature,entropy,1
"531_PMC11807047_Novel machine learning-driven comparative analysis of CSP, STFT, and CSP-STFT fusion for EEG da",feature,theta,2
"531_PMC11807047_Novel machine learning-driven comparative analysis of CSP, STFT, and CSP-STFT fusion for EEG da",feature,spatial pattern,11
"531_PMC11807047_Novel machine learning-driven comparative analysis of CSP, STFT, and CSP-STFT fusion for EEG da",feature,gamma,1
"531_PMC11807047_Novel machine learning-driven comparative analysis of CSP, STFT, and CSP-STFT fusion for EEG da",feature,covariance,7
"531_PMC11807047_Novel machine learning-driven comparative analysis of CSP, STFT, and CSP-STFT fusion for EEG da",method,ICA,8
"531_PMC11807047_Novel machine learning-driven comparative analysis of CSP, STFT, and CSP-STFT fusion for EEG da",method,band-pass,3
"531_PMC11807047_Novel machine learning-driven comparative analysis of CSP, STFT, and CSP-STFT fusion for EEG da",method,regression/GLM,1
"531_PMC11807047_Novel machine learning-driven comparative analysis of CSP, STFT, and CSP-STFT fusion for EEG da",method,classifier,31
"531_PMC11807047_Novel machine learning-driven comparative analysis of CSP, STFT, and CSP-STFT fusion for EEG da",method,wavelet/DWT/CWT,15
"531_PMC11807047_Novel machine learning-driven comparative analysis of CSP, STFT, and CSP-STFT fusion for EEG da",method,low-pass,5
"531_PMC11807047_Novel machine learning-driven comparative analysis of CSP, STFT, and CSP-STFT fusion for EEG da",method,high-pass,5
"531_PMC11807047_Novel machine learning-driven comparative analysis of CSP, STFT, and CSP-STFT fusion for EEG da",method,SVM,1
"531_PMC11807047_Novel machine learning-driven comparative analysis of CSP, STFT, and CSP-STFT fusion for EEG da",method,interpolation,2
"531_PMC11807047_Novel machine learning-driven comparative analysis of CSP, STFT, and CSP-STFT fusion for EEG da",method,PCA,10
"531_PMC11807047_Novel machine learning-driven comparative analysis of CSP, STFT, and CSP-STFT fusion for EEG da",method,CNN,2
"531_PMC11807047_Novel machine learning-driven comparative analysis of CSP, STFT, and CSP-STFT fusion for EEG da",method,kNN,2
"531_PMC11807047_Novel machine learning-driven comparative analysis of CSP, STFT, and CSP-STFT fusion for EEG da",method,LSTM,1
"531_PMC11807047_Novel machine learning-driven comparative analysis of CSP, STFT, and CSP-STFT fusion for EEG da",method,FIR,2
"531_PMC11807047_Novel machine learning-driven comparative analysis of CSP, STFT, and CSP-STFT fusion for EEG da",method,spectrogram/STFT,177
"531_PMC11807047_Novel machine learning-driven comparative analysis of CSP, STFT, and CSP-STFT fusion for EEG da",method,Random Forest,1
"531_PMC11807047_Novel machine learning-driven comparative analysis of CSP, STFT, and CSP-STFT fusion for EEG da",method,LDA,2
"531_PMC11807047_Novel machine learning-driven comparative analysis of CSP, STFT, and CSP-STFT fusion for EEG da",method,z-score,2
"531_PMC11807047_Novel machine learning-driven comparative analysis of CSP, STFT, and CSP-STFT fusion for EEG da",tool,MATLAB,1
"531_PMC11807047_Novel machine learning-driven comparative analysis of CSP, STFT, and CSP-STFT fusion for EEG da",tool,EEGLAB,11
"531_PMC11807047_Novel machine learning-driven comparative analysis of CSP, STFT, and CSP-STFT fusion for EEG da",tool,Python,4
"531_PMC11807047_Novel machine learning-driven comparative analysis of CSP, STFT, and CSP-STFT fusion for EEG da",metric,accuracy,133
532_PMC8707407_Combining Action Observation Treatment with a Brain–Computer Interface System Perspectives on N,marker_artifact,Ocular / blink / EOG,4
532_PMC8707407_Combining Action Observation Treatment with a Brain–Computer Interface System Perspectives on N,marker_artifact,Line / mains noise,7
532_PMC8707407_Combining Action Observation Treatment with a Brain–Computer Interface System Perspectives on N,marker_artifact,Muscle / EMG,15
532_PMC8707407_Combining Action Observation Treatment with a Brain–Computer Interface System Perspectives on N,marker_artifact,Motion / head movement,1
532_PMC8707407_Combining Action Observation Treatment with a Brain–Computer Interface System Perspectives on N,marker_artifact,Cardiac / ECG / BCG,2
532_PMC8707407_Combining Action Observation Treatment with a Brain–Computer Interface System Perspectives on N,feature,amplitude,3
532_PMC8707407_Combining Action Observation Treatment with a Brain–Computer Interface System Perspectives on N,feature,duration,1
532_PMC8707407_Combining Action Observation Treatment with a Brain–Computer Interface System Perspectives on N,feature,spatial pattern,1
532_PMC8707407_Combining Action Observation Treatment with a Brain–Computer Interface System Perspectives on N,method,threshold,1
532_PMC8707407_Combining Action Observation Treatment with a Brain–Computer Interface System Perspectives on N,method,band-pass,5
532_PMC8707407_Combining Action Observation Treatment with a Brain–Computer Interface System Perspectives on N,method,classifier,5
532_PMC8707407_Combining Action Observation Treatment with a Brain–Computer Interface System Perspectives on N,method,reconstruction/imputation,1
532_PMC8707407_Combining Action Observation Treatment with a Brain–Computer Interface System Perspectives on N,method,wavelet/DWT/CWT,4
532_PMC8707407_Combining Action Observation Treatment with a Brain–Computer Interface System Perspectives on N,method,low-pass,2
532_PMC8707407_Combining Action Observation Treatment with a Brain–Computer Interface System Perspectives on N,method,high-pass,2
532_PMC8707407_Combining Action Observation Treatment with a Brain–Computer Interface System Perspectives on N,method,SVM,2
532_PMC8707407_Combining Action Observation Treatment with a Brain–Computer Interface System Perspectives on N,method,FFT,2
532_PMC8707407_Combining Action Observation Treatment with a Brain–Computer Interface System Perspectives on N,metric,recall,1
"533_PMC7882625_Parsing Neurodynamic Information Streams to Estimate the Frequency, Magnitude and Duration of T",marker_artifact,Ocular / blink / EOG,1
"533_PMC7882625_Parsing Neurodynamic Information Streams to Estimate the Frequency, Magnitude and Duration of T",marker_artifact,Muscle / EMG,2
"533_PMC7882625_Parsing Neurodynamic Information Streams to Estimate the Frequency, Magnitude and Duration of T",marker,Sleep stage label,1
"533_PMC7882625_Parsing Neurodynamic Information Streams to Estimate the Frequency, Magnitude and Duration of T",marker,Response marker,1
"533_PMC7882625_Parsing Neurodynamic Information Streams to Estimate the Frequency, Magnitude and Duration of T",feature,amplitude,9
"533_PMC7882625_Parsing Neurodynamic Information Streams to Estimate the Frequency, Magnitude and Duration of T",feature,correlation,12
"533_PMC7882625_Parsing Neurodynamic Information Streams to Estimate the Frequency, Magnitude and Duration of T",feature,duration,21
"533_PMC7882625_Parsing Neurodynamic Information Streams to Estimate the Frequency, Magnitude and Duration of T",feature,band power,2
"533_PMC7882625_Parsing Neurodynamic Information Streams to Estimate the Frequency, Magnitude and Duration of T",feature,topography,1
